ID,Health,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),time of kills,total kills,total deaths,avg kill time,assists,team,positioning type,last x,last y,alone kills,distance to A bomb (on kill list),Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
7.65612E+16,0,690,8,5,0,0,2,1,8,0,4,"[434.1768, 1299.061, 1902.907, 2394.192, 2394.286, 2394.349, 2564.769, 2737.22]",8,12,329.0061714,10,CounterTerrorist,VIC,906.5790041,602.2415361,2,"[180.0383603083026, 175.43003202300926, 379.9381882489859, 213.39515883577013, 213.39515883577013, 213.39515883577013, 528.1590498805052, 387.80796102511005]",358.687543,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,5,7964.435596
7.65612E+16,0,843,11,9,0,0,1,1,9,2,4,"[688.9313, 1207.38, 1274.304, 1281.181, 1304.875, 1850.112, 1857.27, 1944.793, 2397.85, 2416.636, 2755.0370000000007]",11,10,206.61057,11,CounterTerrorist,VIC,312.4363954,169.0675573,2,"[178.28553744829816, 47.36104355999659, 86.6496103228768, 75.62095243137688, 92.3508583499804, 619.4783854853715, 663.1571082955127, 211.07819351906423, 93.81609016538208, 64.8690087107516, 601.7377948464739]",248.9557957,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,3,5383.148429
7.65612E+16,0,1292,16,14,1,0,1,0,14,2,5,"[654.9849, 660.7051, 670.2076, 853.9122, 1079.722, 1212.038, 1233.387, 1240.952, 1241.045, 1840.734, 2072.014, 2415.167, 2544.826, 2563.925, 2565.613, 2565.894]",16,12,127.39394,13,CounterTerrorist,VIC,452.9974554,433.5569061,9,"[109.2731374707482, 35.12064555930365, 50.49230538021904, 293.03907798771274, 571.9157196043818, 716.7639523202461, 679.2022325726028, 704.1860509972506, 704.1860509972506, 376.210092914645, 1.1581182126371488, 131.27556075466634, 183.48916837563573, 67.59429231647665, 85.03564340454963, 85.59787422978151]",125.8155891,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,2,0,6,7062.772628
7.65612E+16,0,1194,14,10,2,1,1,0,9,5,5,"[681.3668, 788.4575, 1064.124, 1336.227, 1898.687, 2031.285, 2298.949, 2311.858, 2322.549, 2335.74, 2336.052, 2336.24, 2336.646, 2369.03]",14,13,129.8202462,11,CounterTerrorist,VIC,673.6892406,424.1606837,4,"[338.8481809087798, 333.6146743596566, 279.5249064672423, 564.3096763231001, 365.9348981302973, 169.91175448939654, 233.33224332612065, 285.28044644212923, 223.36809162823843, 206.6316105141567, 206.6316105141567, 206.6316105141567, 206.6316105141567, 199.82599744886124]",119.126232,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,5648.950795
7.65612E+16,0,1269,12,10,0,0,0,1,10,2,5,"[417.8912, 639.9809, 830.9999, 855.9127, 931.1826, 1205.974, 1336.32, 2030.128, 2155.723, 2387.91, 2544.482, 2559.8920000000007]",12,21,194.7273455,16,Terrorist,VIC,895.5675601,415.4291648,2,"[182.69741492294688, 195.95238286645844, 51.50515367580617, 101.27787672723673, 595.5846520166181, 610.6555177767282, 572.4076142916567, 53.19690833583777, 198.20447546675578, 150.64290251996425, 70.5586284404858, 198.1954072882248]",196.1362539,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,7732.423653
7.65612E+16,100,100,1,0,1,0,0,0,1,0,5,[422.3611],1,2,0,1,Terrorist,VIC,700.5470896,391.9554909,0,[435.725297555646],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.4268639
7.65612E+16,91,1554,17,3,12,2,0,0,14,3,4,"[683.2736, 688.2748, 808.5565, 828.1867, 896.0483, 900.6745, 910.3021, 1085.379, 1096.195, 1104.478, 1341.04, 1350.043, 1949.763, 2125.934, 2625.285, 2760.476, 2762.383]",17,8,129.9443375,17,Terrorist,ATT,410.8949238,495.99377,4,"[209.05422294545505, 221.8006786336133, 400.734451686069, 184.51604133260662, 321.8189779314705, 276.13434773021555, 134.73494485750342, 133.32120350507023, 180.42016938651173, 344.94682063459044, 622.8019816078042, 627.4879483665005, 421.86759542835665, 354.00009847335497, 150.94807558503663, 342.4474323493603, 324.06426734316017]",137.1324653,0,2,1,0,0,3,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,5412.510257
7.65612E+16,99,2002,18,17,0,0,1,0,16,2,4,"[440.7722, 461.2464, 909.4893, 1068.688, 1226.698, 1246.734, 1297.216, 1298.904, 1829.731, 1848.111, 2028.346, 2057.198, 2089.894, 2153.754, 2153.942, 2398.381, 2766.853, 2776.355]",18,12,137.3872235,17,Terrorist,ATT,238.634126,192.156511,3,"[26.491265058123755, 135.7103887102318, 343.0182774263188, 100.75462624766531, 13.039385618995208, 521.8087314359702, 162.8357101673216, 162.86187741560764, 718.0652336180578, 660.7358804680656, 128.83716106627264, 485.7680461072248, 539.1903310944227, 640.2323557142332, 640.2323557142332, 360.27706003273966, 697.0833528582899, 673.155886878692]",175.4263189,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,4,7613.590838
7.65612E+16,0,1380,14,8,2,0,4,0,12,2,3,"[467.4042, 807.4937, 1067.156, 1205.567, 1211.569, 1241.108, 1820.229, 1838.734, 2079.922, 2140.563, 2387.878, 2551.234, 2566.738, 2738.877]",14,17,174.7286769,4,Terrorist,VIC,692.0887577,174.4318628,2,"[78.27785939180308, 170.54108414309923, 318.11709143847196, 177.20740609798668, 117.01596738026569, 671.9224593630348, 243.4407003244364, 155.50024295441364, 516.4268005237906, 536.0088831141077, 125.97270736019102, 249.6875052693211, 98.24519912283384, 374.4019561912326]",197.5074536,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,2,3,7338.459758
7.65612E+16,0,333,3,3,0,0,0,0,3,0,5,"[408.7883, 1100.0839999999996, 1945.792]",3,7,768.50185,6,CounterTerrorist,VIC,768.5576797,174.2685224,1,"[74.13115171754906, 179.532114635328, 485.24212928760323]",974.0573388,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2568.687563
7.65612E+16,0,499,3,3,0,0,0,0,2,1,5,"[407.0066, 893.1889, 1849.268]",3,7,721.1307,6,CounterTerrorist,VIC,663.9006471,497.0649912,1,"[326.55453439209526, 489.2693207241794, 177.824688116239]",646.7657769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1453.499553
7.65612E+16,0,752,7,6,1,0,0,0,7,0,4,"[411.2889, 507.2188, 530.6308, 533.2565, 537.57, 1088.643, 1301.321]",7,6,148.3386833,8,CounterTerrorist,VIC,504.4976877,495.2267873,5,"[256.12334022007536, 183.44743582644352, 121.35009490594003, 131.380712924877, 134.36163018694512, 112.41960576367183, 240.9347213758439]",145.8072469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2370.781277
7.65612E+16,0,584,4,1,0,2,1,0,4,0,3,"[432.7004, 1259.811, 1828.076, 1925.568]",4,7,497.6225333,5,CounterTerrorist,VIC,330.9023357,176.1362798,2,"[24.80681512704602, 171.80494660561732, 267.38463909730416, 622.9396416596308]",697.0001422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2602.175608
7.65612E+16,0,542,6,5,0,0,0,0,6,0,3,"[442.6404, 874.1842, 1271.345, 1276.658, 1282.879, 1809.102]",6,5,273.29232,8,CounterTerrorist,VIC,250.3153925,187.5553605,2,"[144.61571956352134, 676.771220562868, 154.09249437973534, 110.2839239805322, 119.95661752011829, 429.6654056740519]",330.3022572,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3395.120358
7.65612E+16,0,514,2,2,0,0,0,0,2,0,5,"[869.2768, 1909.002]",2,7,1039.7252,6,Terrorist,VIC,166.178689,207.3625585,1,"[640.4577378479509, 653.6880699084087]",1052.955532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2896.038142
7.65612E+16,100,328,2,1,0,0,1,0,2,0,5,"[483.9318, 1833.264]",2,4,1349.3322,6,Terrorist,VIC,624.0148808,751.3492725,0,"[125.28646953935845, 104.78478224264025]",1328.830513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,990.969304
7.65612E+16,0,826,7,1,3,3,0,0,5,2,4,"[554.3242, 878.2477, 901.3159, 906.4109, 1091.05, 1106.116, 1855.426]",7,3,216.8503,9,Terrorist,VIC,447.1925593,488.3191488,2,"[291.7890682880897, 690.5425748124301, 666.2283184585684, 625.4695771449283, 252.85553485287627, 104.05888924681673, 258.04016523100904]",211.2254828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3988.746722
7.65612E+16,32,1052,14,14,0,0,0,0,12,2,4,"[409.0071, 423.7607, 429.4183, 436.0137, 514.1267, 890.2507, 1107.523, 1130.529, 1260.029, 1269.813, 1290.506, 1819.23, 1933.008, 1968.516]",14,4,119.9622231,11,Terrorist,ATT,674.2211057,334.942783,4,"[194.42692714569947, 91.08964644047184, 98.04970660106304, 102.75894667260003, 296.6510803361846, 682.7262156552696, 109.8964581790703, 78.92465167285205, 244.78747949197404, 205.8213645548395, 208.34438077275843, 138.58737536458233, 211.45923921805638, 464.94657234257846]",140.7714266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,1,0,2,3172.042578
7.65612E+16,74,588,7,7,0,0,0,0,7,0,5,"[490.4959, 505.6872, 1079.735, 1862.553, 1869.461, 1908.939, 1933.883]",7,5,240.5645167,2,Terrorist,ATT,243.1402051,438.779709,1,"[170.4286929849519, 87.51669428871844, 316.30988468551755, 171.27636203317692, 46.61831279628874, 353.6774875061836, 467.6436362776006]",290.1003405,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3047.534706
7.65612E+16,78,2096,19,6,13,0,0,0,19,0,5,"[529.9122, 562.8969999999998, 578.7484, 625.0833, 881.5197, 1019.493, 1063.483, 1330.5179999999998, 1336.896, 1339.2720000000004, 1699.946, 1799.526, 2112.239, 2310.085, 2339.13, 2340.881, 2495.925, 2503.616, 2508.243]",19,14,109.9072667,22,CounterTerrorist,ATT,439.83645,632.7707574,4,"[706.393511004099, 658.5847643760463, 702.877342520531, 257.1090876351747, 608.8671780215781, 568.2729656254746, 255.83960362959775, 707.3218231896047, 695.0907660232033, 704.9363368253142, 116.39603532960197, 256.00886690573054, 95.67744723398339, 305.5497661882748, 15.089161084354366, 23.937588887695405, 434.00955981196836, 261.5880198892762, 192.40180169461038]",81.35217171,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,0,0,2,10385.45634
7.65612E+16,100,1450,14,6,1,3,4,0,10,4,5,"[340.8209, 804.2948, 867.1689, 932.4192, 936.64, 1157.215, 1335.395, 1653.5179999999998, 1721.707, 1791.115, 1801.433, 2277.475, 2442.836, 2465.097]",14,16,163.4058538,19,CounterTerrorist,ATT,625.9747797,693.6432563,4,"[209.56307471381064, 151.18520758335941, 665.3482245378387, 702.9132693407206, 680.0466393367172, 610.2972240019487, 680.7073646275455, 543.6597272312966, 94.18454250686396, 87.1357817569168, 98.14157086463261, 330.00185651322676, 549.7897537730299, 533.4483236720421]",188.3201038,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,3,7302.463579
7.65612E+16,100,1957,15,5,5,0,5,0,14,1,4,"[345.9796, 534.008, 632.962, 638.6523, 663.8832, 796.3222, 805.5142, 820.9591, 1082.273, 1146.273, 1148.117, 1648.359, 1694.35, 1911.955, 2406.006]",15,13,147.1447429,21,CounterTerrorist,VIC,173.7729398,431.5512118,2,"[248.6430405163136, 260.01311278127287, 67.3247567777732, 64.29732019918306, 219.29857117473753, 67.23229006003731, 65.97560939668352, 9.637729379870176, 174.75600140564185, 236.5021000995402, 240.91543382061312, 604.554462984161, 210.15252183418596, 244.1165960085878, 673.6968011563387]",177.5057258,0,0,0,0,0,0,0,0,0,3,0,1,5,0,2,0,1,0,0,0,0,1,3,7521.933274
7.65612E+16,0,1040,10,4,0,1,5,0,8,2,5,"[442.7139, 492.3003, 547.3582, 799.48, 891.3994, 981.2553, 1177.944, 1783.6429999999998, 2284.26, 2433.77]",10,16,221.2284556,16,CounterTerrorist,VIC,639.3666693,768.2085068,3,"[319.04301211438127, 69.57359066174008, 489.4247993705649, 174.23016565904803, 408.421151858607, 623.3622859702263, 447.8465382219564, 179.80857251278567, 306.46314312753793, 645.117701998888]",257.4589767,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,9690.326558
7.65612E+16,93,1504,16,3,9,3,1,0,15,1,5,"[646.7499, 861.5099, 870.5456, 929.0739, 1060.387, 1151.525, 1374.5079999999996, 1646.764, 1723.739, 1913.737, 1978.081, 1986.21, 1992.681, 2387.6220000000008, 2496.956, 2503.991]",16,11,123.8160733,17,CounterTerrorist,VIC,613.2966195,766.3091812,1,"[34.0920074117429, 449.52020370415016, 484.8048006865768, 390.19625016958224, 382.9809583397553, 402.80181372221176, 700.3417056364729, 397.6061268518748, 101.27876790198917, 520.7876028675805, 367.4920150852139, 265.80351939516805, 365.3662917168315, 337.9894381724228, 205.71948317272907, 59.93132533320966]",125.5386945,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7383.301088
7.65612E+16,0,1721,12,6,4,1,0,0,10,2,5,"[337.0691, 415.607, 443.9645, 475.4172, 950.4592, 1015.928, 1634.977, 1651.2979999999998, 1698.664, 1915.207, 2125.433, 2229.952]",12,17,172.0802636,18,Terrorist,VIC,408.0772767,482.6766127,2,"[423.8903370616521, 605.8083594520956, 455.8838095898427, 196.40209180667918, 380.2188346021094, 622.927717282714, 267.1457477274132, 337.2619908071869, 89.31411372069016, 525.6918307523571, 395.62855030030903, 335.6962199817947]",164.0626166,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,7116.802294
7.65612E+16,0,2098,18,17,0,0,1,0,13,5,4,"[353.5458, 536.7280000000002, 546.9517, 807.1712, 1079.897, 1164.656, 1647.296, 1718.799, 1723.114, 1728.523, 1922.21, 1923.742, 1994.839, 1995.902, 2017.85, 2079.411, 2297.485, 2397.533]",18,13,120.2345412,22,Terrorist,VIC,513.4739291,411.3833475,6,"[709.6797060250562, 262.1307234592727, 383.5620306656211, 239.07913556827222, 104.90640607118169, 600.0548762707426, 473.5099904925349, 268.2994924703779, 270.918416504111, 236.7679584227908, 214.49760617390277, 232.83990159215588, 682.0344090994715, 678.1295385713361, 176.54684895055786, 604.7697933611025, 339.9278781027707, 388.0076155861613]",101.3126535,1,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,1,4,7592.616851
7.65612E+16,0,1649,18,5,7,1,4,0,15,3,3,"[356.5472, 359.705, 412.6681, 487.1729, 493.5822, 570.1192, 792.4766, 881.6447, 960.4015, 1051.133, 1070.392, 1089.464, 1335.958, 1359.751, 2018.694, 2251.494, 2288.918, 2503.553]",18,15,126.2944588,20,Terrorist,VIC,608.4423724,792.3441243,4,"[498.9182143199861, 455.66626758013547, 368.10167679854624, 173.76865065636974, 142.29320799382324, 608.2856319525798, 116.59825268408154, 605.1240757191182, 572.7331603214681, 264.7942114220691, 104.60155374842455, 58.90647939577489, 618.8488475199939, 623.7739683501445, 138.568769938277, 123.42971960361932, 181.537887711194, 47.2584696423287]",99.72623855,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,5,8661.944855
7.65612E+16,0,1388,13,7,2,4,0,0,13,0,5,"[390.4699, 417.5768, 482.9833, 632.5244, 802.9191, 1153.057, 1649.391, 1807.686, 1809.405, 1895.635, 2071.032, 2074.377, 2074.502]",13,15,140.3360083,17,Terrorist,VIC,396.7000756,587.7415511,3,"[418.81031284914417, 266.2801683325181, 317.2304434947173, 484.6907215308838, 96.31457586427761, 598.7574699954633, 688.5869848475587, 246.89515295638265, 248.6903787899698, 695.2800354322167, 689.9748593320569, 708.3015828417348, 708.3015828417348]",164.4602808,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,8842.457901
7.65612E+16,0,915,9,7,0,0,2,0,7,2,5,"[800.9807, 1076.614, 1663.1470000000004, 1789.458, 1906.671, 1976.299, 2423.39, 2437.553, 2440.054]",9,14,204.8841625,4,Terrorist,VIC,561.7981642,732.4208853,1,"[101.23254236695458, 83.41862189319116, 245.9758533666669, 118.5159561054997, 579.6076007910613, 408.66042180644007, 386.8983553554368, 567.5686502187257, 563.1894617783372]",262.6287774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,6594.288622
7.65612E+16,0,959,10,5,5,0,0,0,9,1,5,"[414.602, 420.0405, 423.3848, 452.2647, 492.3028, 916.2502, 923.5327, 1749.392, 1765.927, 1870.444]",10,3,161.7602222,7,CounterTerrorist,VIC,604.8151683,648.3489341,2,"[245.1370901945356, 221.0035219525179, 218.92444890907055, 349.23725287685727, 372.3346706700906, 33.155592931812386, 43.31839444772267, 186.78202004095732, 330.88725559432766, 177.67003840262285]",154.2638831,0,0,0,0,1,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,2043.11134
7.65612E+16,0,751,6,3,2,0,1,0,6,0,4,"[418.9778, 524.4958, 868.492, 874.243, 1040.146, 1046.522]",6,6,125.50884,9,CounterTerrorist,VIC,480.5016282,608.6627393,0,"[102.84320193986837, 338.5188979368725, 140.15767648955278, 142.97507830336897, 212.92330728930085, 116.08091384128915]",128.1563824,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1607.09282
7.65612E+16,0,672,7,7,0,0,0,0,7,0,5,"[868.4295, 871.3987, 1084.841, 1423.5870000000002, 1426.619, 1754.5179999999998, 1877.602]",7,5,168.1954167,7,CounterTerrorist,VIC,330.1644328,778.2361723,0,"[161.5890530287315, 189.15178498520194, 224.31133550650162, 44.7246700683847, 59.35633055796615, 212.1451791048017, 31.629622524227656]",146.5355116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2082.293722
7.65612E+16,0,677,6,3,2,1,0,0,4,2,5,"[522.9018, 1031.739, 1444.34, 1447.9029999999998, 1749.58, 1866.506]",6,4,268.72084,7,CounterTerrorist,VIC,520.8522993,677.9885265,2,"[336.1516873161521, 333.87570925152244, 72.952888011438, 17.27197029764563, 388.4647009715563, 409.6004389705821]",283.4105903,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3063.704508
7.65612E+16,60,305,5,2,3,0,0,0,5,0,5,"[1096.25, 1433.026, 1735.546, 1889.791, 1907.482]",5,2,202.808,4,CounterTerrorist,ATT,378.2576939,533.1173458,2,"[499.4607996113851, 556.8696608166675, 343.055944934984, 237.14706602653658, 309.1483070858168]",155.2298769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188.007957
7.65612E+16,0,573,4,1,1,0,2,0,4,0,5,"[1076.027, 1426.369, 1901.075, 1903.044]",4,7,275.6723333,5,Terrorist,VIC,412.4895208,606.3222255,3,"[549.2191953527424, 182.93604477252705, 190.58228200052224, 210.0235258996081]",162.6071102,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,2581.770776
7.65612E+16,0,469,6,0,2,4,0,0,5,1,5,"[416.071, 449.5143, 574.9106, 896.3718, 913.4997, 1751.58]",6,6,267.1018,7,Terrorist,VIC,698.002762,629.99248,2,"[175.94355973396154, 533.8821589873203, 347.51768676010465, 169.55443470303, 98.92540697507671, 318.05494618996624]",295.5240773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2094.456271
7.65612E+16,0,395,4,3,0,0,1,0,4,0,4,"[422.2596, 1431.151, 1440.59, 1889.291]",4,7,489.0104667,4,Terrorist,VIC,327.4679727,578.5132622,0,"[90.30772590346103, 179.42405175757804, 207.36868930654012, 310.3740373297813]",562.3659038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1867.572728
7.65612E+16,0,720,5,5,0,0,0,0,5,0,5,"[495.3033, 523.5269, 525.6522, 532.2471, 1877.039]",5,6,345.433925,6,Terrorist,VIC,558.1566253,814.5477804,0,"[380.2158138325329, 347.8732964034109, 323.3913303607572, 298.2561371585297, 32.42456741187651]",258.4861134,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.136789
7.65612E+16,0,379,5,3,0,1,0,1,5,0,5,"[561.2582, 585.8891, 595.5164, 1003.832, 1829.716]",5,5,317.11445,7,CounterTerrorist,VIC,364.5539825,194.4584461,2,"[159.07614318159312, 206.25742372384394, 149.20346118056324, 153.32110591387345, 51.39580717355186]",290.194366,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2007.796314
7.65612E+16,84,904,9,3,4,2,0,0,9,0,5,"[568.3224, 991.6729, 1031.495, 1315.031, 1320.845, 1326.815, 2033.389, 2060.02, 2091.7470000000008]",9,5,190.428075,10,CounterTerrorist,ATT,295.2889374,178.1555119,2,"[37.2579516316482, 100.05693331629763, 596.4885385955359, 25.899702125448783, 37.75943805200258, 90.07577274445332, 112.53967481336568, 566.7900050639618, 661.0710052851895]",268.4047067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,5171.868393
7.65612E+16,-7,628,5,3,0,0,2,0,4,1,4,"[571.1356, 638.1202, 1820.839, 1938.679, 1970.218]",5,5,349.7706,8,CounterTerrorist,VIC,444.0027265,810.3792563,1,"[461.9061473007974, 638.9123702223312, 122.72819280819778, 226.5396717541641, 62.16942408448313]",249.8364192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2906.644239
7.65612E+16,0,1211,14,1,13,0,0,0,12,2,5,"[691.9767, 986.4529, 1027.369, 1189.126, 1191.783, 1198.253, 1201.785, 1318.5, 1334.348, 1824.996, 1832.748, 1838.624, 1937.772, 2015.76]",14,5,101.8294846,13,CounterTerrorist,VIC,169.1211168,303.5763736,1,"[475.0862305790439, 252.94286630516007, 534.3963799375141, 310.1861988955211, 353.6465084114763, 346.1340771449071, 374.93827424529655, 258.97398054397894, 258.8770719194208, 263.1045495490985, 280.8186192284978, 160.69929732588935, 192.38713890488344, 170.49518103009882]",78.39940388,0,0,1,0,0,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,3344.142631
7.65612E+16,0,651,3,3,0,0,0,0,1,2,5,"[1962.403, 1966.248, 2009.258]",3,5,23.4275,7,CounterTerrorist,VIC,303.2339715,184.4354946,0,"[168.02142470712556, 141.97900585149068, 626.9761567474377]",252.904866,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2406.48567
7.65612E+16,0,361,2,2,0,0,0,0,0,2,5,"[1952.745, 1966.842]",2,8,14.097,5,Terrorist,VIC,199.0962262,202.9019637,1,"[492.2859405018413, 134.94345272542162]",343.2454878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3194.881151
7.65612E+16,0,585,5,0,0,0,4,0,5,0,4,"[580.294, 677.7859, 1322.376, 1817.994, 2031.795]",5,8,362.87525,9,Terrorist,VIC,520.2226062,809.5875349,2,"[106.03934258603552, 596.4237309076449, 91.42733648503679, 94.15168866264928, 13.22966292784876]",339.6728301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4,2939.107763
7.65612E+16,0,1032,11,7,3,0,1,0,8,3,3,"[580.6691, 582.1694, 674.1288, 686.8818, 699.166, 1199.003, 1832.591, 1836.248, 1952.839, 2012.415, 2059.083]",11,7,147.84139,9,Terrorist,VIC,247.3492065,275.4253989,2,"[340.1129436377134, 357.99767411240265, 355.39732142545125, 388.65749613109534, 548.2382323495168, 307.7217858166416, 205.20984468784027, 150.12444010153652, 246.0879464448875, 531.9595012438541, 577.191684856845]",171.5492641,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4228.4678
7.65612E+16,0,529,4,4,0,0,0,0,3,1,5,"[1200.41, 1206.88, 1214.476, 1274.4589999999996]",4,6,24.683,7,Terrorist,VIC,563.5965629,775.7830447,3,"[488.0422768990792, 408.41139868277827, 376.2823671798321, 464.9551445692205]",16.98728922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2386.363369
7.65612E+16,0,404,3,2,1,0,0,0,1,2,5,"[730.5484, 1953.057, 2019.167]",3,7,644.3093,4,Terrorist,VIC,324.6712888,178.4214941,0,"[518.1872190115309, 280.0372291784079, 534.492139172008]",652.4617601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2859.027394
7.65612E+16,0,1859,18,15,0,0,3,0,14,4,5,"[415.9467, 417.5726, 489.8934, 589.8857, 593.4502, 676.3706, 680.748, 739.7804, 772.1106, 851.5291, 1012.242, 1079.967, 1152.944, 1243.869, 1262.442, 1265.787, 1523.5220000000004, 1860.863]",18,9,84.99507647,15,CounterTerrorist,VIC,464.6229799,811.5090207,3,"[37.33363186935888, 12.568436821076755, 517.4450284370008, 130.13988706083148, 80.55495623831429, 607.3356520442678, 632.4001347824048, 80.75268392891552, 193.76491025253614, 254.51863985958178, 506.64748145637003, 585.4040890830724, 37.33832824448589, 261.33478249973524, 558.1734529777611, 594.9194174917886, 131.71690776838796, 24.510636024171323]",84.2407826,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,2,0,0,0,0,3,6955.974852
7.65612E+16,10,1357,12,8,0,2,2,0,11,1,4,"[418.1979, 438.459, 666.7091, 715.6109, 852.9362, 874.5417, 990.2614, 1098.665, 1526.461, 1749.896, 1851.077, 1885.408]",12,10,133.3827364,18,CounterTerrorist,ATT,333.8828965,802.4451198,1,"[205.4235279400409, 214.28239594888706, 619.0571633088772, 207.7561186913195, 346.10618880767703, 183.61592825317408, 467.9676205317587, 672.6895847911846, 374.9366486104547, 177.2872810705603, 148.56299005249522, 224.29654744534824]",135.0984654,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,6712.406294
7.65612E+16,100,707,9,7,0,0,2,0,7,2,4,"[424.8578, 594.4507, 657.6104, 782.2724, 1172.299, 1175.269, 1188.714, 1508.9520000000002, 1784.7910000000004]",9,6,169.99165,13,CounterTerrorist,ATT,708.5581676,501.4184719,3,"[151.31686901518836, 112.6218912076874, 503.6023212588693, 246.1405516684503, 193.3586307634104, 182.74115455799688, 141.4625149009089, 294.07936490095204, 96.99938058939547]",163.2019639,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,6264.90477
