damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled,Role,id
500,5,1,4,0,0,0,5,0,4,5,1,207.809975,4,0,209.03166090000002,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,936.6334041000001,,76561198165224075
310,5,5,0,0,0,0,3,2,4,5,2,190.4558,4,1,190.18661609999998,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1534.534909,,76561198053560488
159,5,5,0,0,0,0,2,3,4,5,1,139.30045,2,1,1.625920205,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,997.7598885,,76561198055767051
542,4,0,2,0,2,0,3,1,5,4,9,286.3311,5,1,276.11979060000004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2772.150386,,76561198168904636
226,1,0,1,0,0,0,1,0,5,1,4,0.0,4,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.7391941,,76561198310912713
169,2,2,0,0,0,0,2,0,3,2,4,242.2208,2,1,590.9727041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1047.934493,,76561198085094068
272,4,1,3,0,0,0,3,1,5,4,3,172.2737,0,0,106.7828013,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1607.815882,,76561198042358862
1659,15,11,0,2,2,0,14,1,5,15,13,151.7901,18,4,153.92318480000003,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,6,5959.240067,,76561198091313266
1001,9,8,0,1,0,0,5,4,5,9,10,224.001475,12,3,225.1462829,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,5609.849113,,76561198168366544
1156,13,1,7,0,5,0,12,1,4,13,13,145.89039169999998,12,2,113.15959579999999,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6610.252254999999,,76561198074910127
1288,11,10,0,1,0,0,11,0,3,11,14,182.7805,14,4,217.11083880000004,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,4,5975.729761,,76561198327378915
856,7,3,3,1,0,0,6,1,5,7,12,302.23235,13,0,337.7321174,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4523.645917,,76561198323763317
1586,11,9,1,1,0,0,10,1,5,11,11,185.59079,16,1,181.8595512,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4957.125582,,76561198254767030
1054,9,8,0,0,1,0,9,0,4,9,13,230.6052875,13,1,206.587559,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,6386.824205,,76561198283258839
1450,14,8,0,0,6,0,13,1,5,14,12,154.5497769,16,2,150.9760622,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,7099.8171489999995,,76561198322622207
1333,15,5,9,1,0,0,12,3,5,15,8,142.8540571,13,5,137.43849709999998,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,2,0,0,0,0,2,5883.729837,,76561198280287817
1148,13,13,0,0,0,0,7,6,5,13,11,82.31691667,5,8,117.7175199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,7671.095329000001,,76561198277368491
764,4,1,1,0,2,0,2,2,3,4,10,297.1075667,11,1,123.2034314,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4488.956676,0.0,76561198198336233
848,9,1,0,0,8,0,7,2,5,9,8,121.6217375,8,3,172.7681409,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,3851.564804,,76561197979195872
1053,11,7,2,0,2,0,9,2,4,11,9,116.40987,14,1,164.8077856,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,1,5354.845618,,76561198037815298
1015,7,1,2,0,4,0,6,1,5,7,7,133.2623,10,4,207.8260847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3454.8317460000003,,76561197996142491
658,7,5,2,0,0,0,6,1,5,7,9,125.81715,10,3,59.78406204,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,4091.179564,,76561198244836564
956,9,6,2,0,1,0,8,1,5,9,7,148.5172625,14,2,192.08126090000002,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,2,5167.371786,,76561198062982411
1279,13,12,0,0,1,0,8,5,4,13,7,75.43351667,15,4,41.92223153,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6783.092545999999,,76561198112566234
693,8,8,0,0,0,0,3,5,3,8,7,162.1645429,8,0,92.13919172,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,5454.710136,,76561198170262686
966,6,4,0,2,0,0,5,1,5,6,7,212.61937999999998,12,0,323.38021069999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4483.310629,,76561198117880787
587,6,3,1,0,2,0,5,1,5,6,9,175.01972,2,1,240.4021757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3984.2842020000003,,76561198180347630
1280,12,3,9,0,0,0,9,3,4,12,10,180.3857545,15,1,190.1231485,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5191.112408,,76561198155115183
895,9,1,5,1,2,0,8,1,5,9,11,286.4711,10,1,303.8620377,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3541.9534710000003,,76561198069423549
417,3,2,0,0,0,1,2,1,5,3,12,370.17825,10,2,226.6005846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2916.20594,,76561198218793591
1569,13,9,1,3,0,0,11,2,5,13,12,164.2571,19,3,190.3941255,0,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,1,4,5410.428799,,76561198049856597
1023,8,2,6,0,0,0,5,3,5,8,12,283.82502860000005,12,1,296.82272919999997,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,5353.300511,,76561198078958929
901,8,8,0,0,0,0,7,1,3,8,9,290.5226857,13,1,334.1747104,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3906.204313,,76561198139289030
1627,14,6,6,1,1,0,13,1,5,14,10,183.56056919999997,18,0,162.9452565,0,1,0,0,0,2,0,0,0,2,0,1,3,0,0,1,1,1,0,1,1,0,1,5285.213016,,76561198154013791
1329,13,10,3,0,0,0,11,2,4,13,9,189.368525,15,2,209.9029327,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5504.291179999999,,76561198241698208
1293,12,11,0,0,0,1,10,2,4,12,9,212.9912091,12,0,199.9576792,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4108.111723,,76561198260016243
999,10,6,2,1,1,0,7,3,5,10,8,245.0871556,5,4,315.9270292,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,5261.700583,,76561197985015284
1082,14,6,7,1,0,0,12,2,5,14,4,129.3632154,10,2,132.8348754,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,4703.37175,,76561198118625441
778,6,6,0,0,0,0,5,1,4,6,6,236.53246000000001,12,2,286.0471194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4446.611265,,76561198007196079
640,4,4,0,0,0,0,2,2,3,4,6,545.5700667,10,1,477.0739225,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3947.6853090000004,,76561198075457025
708,9,4,5,0,0,0,7,2,5,9,5,123.6394125,9,3,142.9092398,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,3860.675309,,76561198254474721
416,2,0,1,1,0,0,1,1,5,2,7,676.414,8,0,681.8394307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3373.9225490000003,,76561198210196488
1226,11,11,0,0,0,0,6,5,4,11,7,164.67137,11,7,156.19976730000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,4847.834059000001,,76561198149109808
767,9,8,0,0,0,1,6,3,3,9,6,91.7488375,11,2,90.00526582,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,4998.693055,,76561198137992276
448,2,1,1,0,0,0,1,1,5,2,8,497.559,8,0,301.10078660000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3294.991395,,76561198156317090
288,3,2,1,0,0,0,3,0,5,3,6,400.95675,4,0,310.3744367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4781.527297,,76561197984570432
848,6,4,2,0,0,0,5,1,5,6,11,383.38926000000004,11,1,354.36235539999996,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3437.2409770000004,,76561198104625010
844,8,6,0,1,1,0,3,5,4,8,10,286.83435710000003,13,5,320.988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7262.858479,,76561198278396551
783,4,0,3,1,0,0,3,1,5,4,10,50.0629,12,3,90.40535043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4320.875736999999,,76561198216628117
1058,11,5,3,0,3,0,6,5,3,11,10,229.5591,8,4,225.13819139999998,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,3,5454.319966,,76561197966163000
1082,10,9,0,0,1,0,10,0,5,10,11,187.544,17,0,211.0201864,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,4267.664982,,76561198134772454
1198,9,8,0,0,1,0,8,1,5,9,8,299.803225,15,3,320.58552030000004,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,3963.898356,,76561197995044370
1343,14,6,7,0,1,0,12,2,4,14,9,180.0486077,12,3,212.9076258,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,3,6196.779604,,76561198277789367
1099,12,9,1,0,2,0,11,1,3,12,7,185.65097269999998,11,1,220.92198330000002,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,4911.064071,,76561198139897333
802,8,8,0,0,0,0,7,1,5,8,8,321.04265710000004,10,0,323.9299167,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4927.774506000001,,76561198346183478
1065,9,7,0,0,2,0,7,2,5,9,7,130.110125,4,2,161.0969699,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,5723.093074,,76561198188408111
911,6,4,1,0,1,0,6,0,5,6,7,288.12622000000005,11,1,306.2841242,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3964.290697,,76561198108312535
986,12,5,7,0,0,0,12,0,5,12,6,160.3204818,11,1,181.70345569999998,0,2,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2686.345201,,76561197992531569
1076,5,3,0,0,2,0,3,2,5,5,5,284.5813,11,1,307.8719579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2889.010649,,76561198364373595
504,7,4,1,0,1,0,5,2,4,7,4,298.3585167,8,1,356.52119419999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4730.7711,,76561198262601242
699,8,8,0,0,0,0,6,2,3,8,5,247.6903286,8,0,296.3557831,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3882.035101,,76561198367582743
583,5,0,4,1,0,0,5,0,5,5,9,149.377325,8,1,137.9593477,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3491.0691450000004,,76561198161626984
864,6,6,0,0,0,0,5,1,5,6,7,314.55858,11,2,268.50964460000006,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3495.635308,,76561198078011124
447,3,1,0,1,1,0,2,1,4,3,7,355.87135,7,0,297.2179749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3542.942364,,76561198136856601
966,10,10,0,0,0,0,7,3,4,10,7,185.9697889,11,4,183.9784034,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,3304.373476,,76561198167278411
435,3,3,0,0,0,0,3,0,5,3,8,750.5872,6,1,753.9581304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3908.4489409999996,,76561198084384349
387,3,3,0,0,0,0,2,1,5,3,2,534.40775,7,0,438.6962133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,824.6302638999999,,76561198044028830
720,7,6,0,0,1,0,7,0,4,7,2,172.40013330000002,7,0,94.30708165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1790.458488,,76561198244174982
551,6,4,1,1,0,0,6,0,4,6,2,163.33864,7,0,174.16559019999997,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1583.629854,,76561198338704986
780,8,4,1,0,3,0,8,0,5,8,5,151.87077140000002,7,2,103.32280109999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3443.9208229999995,,76561198059354772
475,2,0,1,1,0,0,2,0,5,2,6,393.6869,7,0,494.12409620000005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2225.219226,,76561198233625276
201,2,2,0,0,0,0,2,0,5,2,5,698.0719,5,1,662.8860901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2592.939091,,76561197991339443
254,3,0,0,0,3,0,1,2,5,3,5,8.502,4,2,12.07641238,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2478.8740780000003,,76561198078667617
407,3,3,0,0,0,0,3,0,4,3,6,66.7033,3,0,288.8946669,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2066.51564,,76561198313701683
1870,18,0,16,1,0,1,17,1,5,18,6,67.43312941,12,6,62.61383312,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0,1,6,0,0,0,2,4144.640096,,76561197978777466
696,5,2,3,0,0,0,3,2,4,5,5,88.6945,8,2,30.17717897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2506.96948,,76561198407070089
319,3,0,2,1,0,0,3,0,5,3,5,126.715,3,2,218.4946932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1829.066449,,76561198331882549
1062,9,5,4,0,0,0,9,0,5,9,5,78.0151375,10,5,41.81345325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4679.513309,,76561198406817264
576,6,0,4,2,0,0,5,1,5,6,4,131.8328,7,2,190.1745358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4468.848503,,76561198408790400
639,7,6,0,1,0,0,6,1,4,7,7,199.2090667,6,0,170.7740878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,3,2848.1535559999998,,76561198363678020
305,3,1,2,0,0,0,2,1,4,3,5,113.8673,4,0,124.5853337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2965.44695,,76561198377496477
200,2,0,2,0,0,0,2,0,5,2,7,8.753,0,0,9.940559329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2291.688737,,76561198414224907
370,3,0,2,1,0,0,3,0,5,3,6,470.64145,4,2,454.71066169999995,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1325.4683619999998,,76561198357473302
859,6,6,0,0,0,0,6,0,5,6,10,126.30462,10,4,109.38426670000001,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2706.994185,,76561198298942849
550,6,4,1,0,1,0,4,2,5,6,4,120.24696000000002,5,4,145.4144661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,2732.748662,,76561198076391156
519,5,2,0,1,2,0,5,0,4,5,7,240.525325,4,0,237.9505531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2614.20276,,76561198138369801
644,6,2,2,1,1,0,4,2,4,6,3,188.1067,9,0,183.4840725,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,2421.360881,,76561198093028103
1142,11,6,5,0,0,0,9,2,5,11,3,89.10215,10,0,56.34471257,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,4043.8023369999996,,76561198326582536
545,8,2,0,0,6,0,8,0,3,8,5,134.5226429,6,0,139.0808826,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,2772.111494,,76561198044028830
381,5,4,0,0,1,0,4,1,5,5,6,142.59605,5,0,14.45602257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2857.313945,,76561198152432269
307,2,2,0,0,0,0,1,1,4,2,3,33.9455,3,2,419.33665030000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2352.552733,,76561198312825571
756,8,5,0,0,3,0,6,2,5,8,7,274.4900286,9,3,300.09426210000004,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,3130.123435,,76561198193078057
935,10,7,2,0,1,0,10,0,5,10,5,231.5376667,9,0,256.7424245,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155.223676,,76561198066302678
614,7,3,0,0,4,0,7,0,5,7,6,316.01865,6,0,275.57962589999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2643.6273920000003,,76561198316053957
823,6,3,3,0,0,0,5,1,5,6,6,332.50034,9,1,320.15944069999995,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3056.2198989999997,,76561198214303835
932,9,7,2,0,0,0,9,0,5,9,7,144.631625,9,1,108.2785845,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3106.106337,,76561198237998798
524,3,2,0,1,0,0,3,0,5,3,9,410.6945,7,0,377.4075671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3159.9560699999997,,76561198190866502
673,6,6,0,0,0,0,5,1,4,6,8,338.48282,10,0,293.3877416,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3203.254488,,76561198317377576
994,10,2,4,1,3,0,7,3,5,10,6,205.1293111,9,8,191.29339860000002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,3241.7714760000003,,76561198203902724
851,9,7,0,1,0,1,8,1,4,9,8,141.9084125,9,5,132.7480499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,3602.598336,,76561198205653276
336,3,3,0,0,0,0,3,0,4,3,9,451.34355,1,0,394.931481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2338.4752949999997,,76561198318945653
871,8,0,6,0,1,0,6,2,5,8,5,163.9790286,8,4,151.8460463,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2436.064946,,76561198165582720
281,2,2,0,0,0,0,2,0,4,2,6,671.5267,5,1,752.2610165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590.4517779999999,,76561198293192524
275,3,1,0,2,0,0,3,0,4,3,6,241.4139,5,2,146.2968705,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2026.027505,,76561198074999744
314,3,2,0,0,1,0,2,1,5,3,3,503.08225,5,0,626.4580413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1136.8884480000002,,76561198368340546
815,7,6,0,0,1,0,6,1,5,7,3,191.9288,7,1,202.5227104,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2091.796467,,76561198044028830
514,4,4,0,0,0,0,4,0,5,4,4,338.4723667,6,0,356.78074019999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2285.096866,,76561198289478216
709,8,2,6,0,0,0,7,1,3,8,2,210.4583,8,0,192.6161115,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2256.477252,,76561198311948141
381,4,2,0,2,0,0,3,1,3,4,1,491.5485,1,1,456.8713022,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1394.308923,,76561198236098556
1081,9,2,4,0,3,0,6,3,5,9,7,283.4224,12,1,226.84359480000003,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,6504.402028,,76561198094712968
949,6,6,0,0,0,0,4,2,5,6,10,398.76678,10,0,394.1909839,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3022.0284100000003,,76561197991689778
1013,12,6,2,1,3,0,9,3,5,12,8,230.8114091,16,5,237.9708341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,5,5521.261227,,76561198377257007
830,6,3,3,0,0,0,5,1,5,6,7,368.86800000000005,9,0,349.05017999999995,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2078.653526,,76561198385509734
1333,15,8,5,2,0,0,13,2,3,15,8,178.90718569999999,10,0,177.0731604,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,6044.754629999999,,76561198277789367
1042,8,6,0,0,2,0,6,2,5,8,8,332.56464289999997,13,2,334.5993091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3986.8674579999997,,76561198336305130
928,9,6,0,0,3,0,9,0,4,9,11,313.3493375,12,1,294.9552662,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5000.4964899999995,,76561198044028830
833,7,0,6,1,0,0,4,3,5,7,8,322.0695,13,1,283.87029900000005,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,5358.265352,,76561198151630590
788,9,3,6,0,0,0,7,2,4,9,10,272.54565,10,1,272.2995065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,4865.970081,,76561198319443873
569,6,5,1,0,0,0,6,0,5,6,10,251.9422,4,2,236.7270878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,3793.1390969999998,,76561198218343300
1216,12,3,6,3,0,0,8,4,5,12,10,142.61671819999998,14,2,142.574401,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,6,4528.9011439999995,,76561198400323434
362,4,3,0,0,0,0,4,0,5,4,10,425.085,5,0,405.6124526,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3801.9596909999996,,76561198163000672
733,6,6,0,0,0,0,6,0,4,6,6,423.58045999999996,8,1,540.436686,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,3386.6059689999997,,76561198405235738
856,8,8,0,0,0,0,7,1,4,8,4,117.8423429,10,4,48.69821387,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,924.8633957999999,,76561198281098433
452,5,2,0,2,1,0,4,1,5,5,8,248.509625,6,0,270.2915677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3103.174519,,76561198417475716
592,6,3,3,0,0,0,4,2,5,6,7,400.57806,10,1,408.0509053,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1728.209303,,76561198150429153
749,7,1,5,1,0,0,7,0,5,7,6,271.8244833,12,2,297.8421105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3609.007458,,76561198396743239
556,8,6,0,2,0,0,8,0,5,8,9,250.3914571,7,0,266.04774449999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3208.19423,,76561198119209989
1026,9,6,2,1,0,0,8,1,5,9,7,251.3965125,9,4,320.08097030000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,3983.1687009999996,,76561198376261965
841,8,3,4,0,1,0,5,3,3,8,6,301.1510286,2,5,315.5302785,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3595.0050969999998,,76561198121348801
437,2,1,1,0,0,0,2,0,5,2,6,689.1028,4,0,823.8108527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1945.9381260000002,,76561198243204226
433,5,3,0,1,1,0,5,0,5,5,6,349.6388,8,0,373.7126257,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,2505.5476489999996,,76561198032337688
799,9,7,0,1,0,0,9,0,5,9,6,135.0462875,11,0,168.4851252,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,2025.2185120000001,,76561198145416099
346,5,2,1,2,0,0,5,0,4,5,4,257.93305,3,4,321.40916430000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270.198481,,76561198004313307
1212,11,11,0,0,0,0,11,0,5,11,3,142.18746000000002,10,1,152.3649466,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2870.500357,,76561198172418809
803,9,3,6,0,0,0,9,0,4,9,3,173.686275,7,0,146.7681573,0,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,2630.535628,,76561198151897918
