ID,Health,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),time of kills,total kills,total deaths,avg kill time,assists,team,positioning type,last x,last y,alone kills,distance to A bomb (on kill list),Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled,Role
76561198205871509,0,40,1,0,0,1,0,0,1,0,5,[1109.91],1,5,0.0,2,Terrorist,VIC,408.15414154806007,485.06056045642333,1,[515.7043446945115],0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3351.1065080682397,
76561198359172139,0,840,8,8,0,0,0,0,7,1,5,"[299.2112, 515.2438, 562.198, 771.943, 1347.749, 1944.888, 1966.129, 2355.964]",8,9,293.8218285714286,12,CounterTerrorist,VIC,232.78740339247403,295.51135124926225,2,"[707.1677747573069, 444.8949091685726, 533.5592089029351, 703.7277598169718, 547.9942404229283, 102.96138356250067, 109.66133873168965, 587.3988488679774]",276.71198201581007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3950.5734069308105,
76561198371751036,17,1447,16,5,6,4,1,0,16,0,5,"[306.4373, 601.707, 603.5839, 699.1813, 728.2109, 1406.339, 1437.09, 1441.031, 1487.672, 1534.376, 2140.4, 2151.255, 2182.443, 2198.115, 2348.143, 2355.307]",16,7,136.59131333333332,15,CounterTerrorist,ATT,723.4876643400273,521.2512950619713,4,"[227.18386478156924, 336.07495920247527, 334.85655339513994, 250.60982471407138, 94.69655459738092, 193.8214310464477, 616.8516629665661, 633.0595485729733, 101.27342915220852, 600.02953445878, 385.94608874596537, 262.93935851151593, 648.8358993940079, 578.8862311423817, 398.0257634121568, 311.63325250933167]",142.22127251518415,0,3,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,5858.931318907064,
76561198186361523,100,1316,11,9,0,0,2,0,9,2,4,"[313.7573, 370.878, 639.4329, 683.7906, 691.2357, 780.3265, 1321.253, 1508.099, 2151.349, 2390.092, 2392.563]",11,8,207.88057000000003,13,CounterTerrorist,ATT,195.07130122830958,339.93937453629746,3,"[458.80193643355113, 698.832133153038, 210.54878140017607, 156.3200014288459, 237.92971400326408, 184.86913888352046, 678.2625797198234, 629.0938389489119, 546.7723309254563, 568.5653835216126, 573.9629970925677]",219.3966760659017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4836.165703378898,4.0
76561198415279525,0,1209,10,8,0,0,2,0,10,0,3,"[330.7746, 507.267, 528.6638, 790.2116, 859.2194, 1230.129, 1338.1760000000004, 1369.521, 1442.47, 1447.4129999999998]",10,7,124.07093333333331,16,CounterTerrorist,VIC,254.7951179567167,290.09009419634066,2,"[198.59461902323793, 32.42158614772076, 126.32702295660326, 199.8275867069584, 58.58468193030389, 187.96019854150248, 626.222366744395, 557.3711008400021, 490.47178379101985, 526.6619411906356]",160.52285801859972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,3,5879.975001228505,1.0
76561197977407379,0,707,7,7,0,0,0,0,7,0,5,"[494.2224, 620.2884, 631.8627, 794.4659, 1234.477, 1500.404, 1522.865]",7,8,171.44043333333337,10,CounterTerrorist,VIC,171.10243400272958,182.17894755065913,0,"[428.80220712687367, 694.2897146242155, 703.8741575328728, 436.09949340502834, 361.41472692914886, 105.72214613991011, 448.18951152525284]",174.67165073306327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4531.884537759814,
76561198272609513,0,1085,10,5,0,3,2,0,10,0,5,"[688.6080000000002, 695.5839, 779.6071, 1439.029, 1494.8670000000004, 1513.511, 1944.106, 1976.421, 2171.807, 2178.627]",10,11,165.55766666666662,13,Terrorist,VIC,739.0127142132968,474.26405886287625,0,"[165.91805380108065, 103.1889405146714, 454.40964819216595, 716.8324463646351, 407.24415389136215, 553.6602342189769, 35.76352604866624, 97.07439256225521, 642.1260106033113, 629.1016233382306]",217.02250772634997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,5659.261804875064,
76561198105501765,0,842,9,2,6,0,1,0,8,1,4,"[323.8926, 694.0511, 728.3673, 791.7131, 1252.151, 1322.035, 1929.811, 2356.151, 2381.333]",9,9,257.18005000000005,12,Terrorist,VIC,265.20721544160654,374.1420811331891,2,"[532.2540409488403, 121.75984846110242, 97.6200806869312, 530.8797922864017, 310.5329991664527, 595.3925454355659, 336.15099315086735, 428.20209020640044, 502.49520948165696]",253.4601960666021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4228.2622756074625,
76561198116430286,0,931,6,5,0,0,0,0,6,0,3,"[327.2397, 488.1537, 495.5676, 1362.4820000000002, 1371.241, 2353.993]",6,11,405.35066,11,Terrorist,VIC,218.6782047182687,232.9191447570332,2,"[331.84050495360856, 380.52478614523744, 370.830442150851, 656.7705412288396, 586.4041277549757, 649.7073350703316]",468.9240260233445,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3920.296064465928,
76561198340883655,0,884,6,2,0,0,0,0,6,0,5,"[718.3884, 787.3649, 1234.633, 1258.189, 1499.4029999999998, 1963.845]",6,11,249.09132,9,Terrorist,VIC,406.6152466367713,477.2355324021247,0,"[259.6640328220394, 68.5569975262528, 127.36517252526868, 172.8342063802954, 194.785135543642, 144.97951533584293]",226.15441650276068,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3792.5194879464807,
