ID,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
7.65612E+16,266,2,0,0,0,2,0,2,0,5,2,4,15.038,5,0,62.96857573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1519.196276
7.65612E+16,191,2,1,0,0,1,0,1,1,5,2,2,976.002,4,0,865.5385677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,633.3354172
7.65612E+16,513,5,3,2,0,0,0,1,4,4,5,3,170.8245,5,1,114.0079351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1624.828064
7.65612E+16,201,3,1,0,0,2,0,2,1,5,3,3,652.721,4,0,910.4035381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1434.062731
7.65612E+16,501,6,1,5,0,0,0,4,2,5,6,3,258.1744,4,1,346.4126701,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1157.407855
7.65612E+16,144,1,0,0,1,0,0,1,0,5,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.879093
7.65612E+16,750,6,4,0,1,1,0,4,2,5,6,2,325.0754,7,5,370.1106014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2137.388214
7.65612E+16,18,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628.8321975
7.65612E+16,168,1,1,0,0,0,0,1,0,5,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.1494234
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.56674805
7.65612E+16,369,3,1,0,0,2,0,1,2,3,3,3,64.7619,5,2,70.06555401,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,863.181823
7.65612E+16,236,3,0,2,0,1,0,1,2,4,3,1,87.9693,2,1,19.72323717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,891.0024985
7.65612E+16,128,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.327704
7.65612E+16,183,1,0,1,0,0,0,1,0,5,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,485.4738257
7.65612E+16,122,1,0,0,0,0,0,0,1,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.1834156
7.65612E+16,345,4,0,4,0,0,0,2,2,4,4,1,109.1242667,3,0,109.9890374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,347.4314485
7.65612E+16,47,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.8577852
7.65612E+16,100,1,1,0,0,0,0,1,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.712353
7.65612E+16,479,5,0,1,1,3,0,2,3,5,5,1,41.8827,1,1,63.15407635,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1538.645253
7.65612E+16,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65612E+16,472,4,4,0,0,0,0,3,1,5,4,16,255.3026667,7,0,239.1374699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1570.279412
7.65612E+16,258,3,3,0,0,0,0,3,0,5,3,3,623.7791,3,1,487.2421951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,802.0663382
7.65612E+16,591,6,4,0,2,0,0,3,3,4,6,2,144.1792,8,1,132.3609519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1796.183229
7.65612E+16,413,3,1,0,2,0,0,1,2,5,3,7,115.4655,4,0,40.55369382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1034.212191
7.65612E+16,437,3,3,0,0,0,0,3,0,5,3,4,1000.9971,4,2,821.7790559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,700.6844762
7.65612E+16,246,2,2,0,0,0,0,1,1,4,2,2,14.2222,4,0,287.563051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,850.4028157
7.65612E+16,365,5,5,0,0,0,0,0,5,4,5,3,452.096,3,4,435.2464557,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1009.956144
7.65612E+16,262,7,6,1,0,0,0,2,5,4,7,4,120.3788333,3,4,105.0965301,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,3,1461.741673
7.65612E+16,410,12,3,0,0,0,9,11,1,5,12,3,68.18736364,0,1,69.25173711,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1464.798809
7.65612E+16,421,4,0,0,0,0,0,3,1,5,4,3,309.8832333,5,0,342.0635935,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,575.1676236
7.65612E+16,323,3,2,1,0,0,0,2,1,5,3,1,783.1836,4,1,766.9621271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,698.4913904
7.65612E+16,145,2,1,0,0,0,1,0,2,4,2,3,5.282,3,0,143.7511258,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,897.6622208
7.65612E+16,260,1,0,0,0,1,0,0,1,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,739.0517594
7.65612E+16,259,2,2,0,0,0,0,2,0,5,2,2,889.9542,1,0,999.2745951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,915.8786448
7.65612E+16,551,5,4,0,0,0,1,3,2,5,5,2,393.959525,5,3,360.3258842,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,669.7952175
7.65612E+16,134,1,0,1,0,0,0,0,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.452787
7.65612E+16,246,2,1,0,0,1,0,1,1,3,2,2,1510.3251,6,0,1818.890146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,727.2445062
7.65612E+16,303,4,1,1,1,0,1,2,2,4,4,3,514.2565,5,1,579.488488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1963.565344
7.65612E+16,48,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.2523248
7.65612E+16,244,4,0,2,0,2,0,4,0,5,4,3,615.7334333,4,1,598.7149199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1518.085255
7.65612E+16,430,4,2,0,0,2,0,4,0,5,4,3,46.34003333,4,0,161.170588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1755.499305
7.65612E+16,280,2,1,0,0,0,1,1,1,5,2,3,50.385,2,1,455.1678378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1224.765147
7.65612E+16,216,2,1,1,0,0,0,1,1,3,2,3,1770.3874,2,1,1878.882215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,878.1753209
7.65612E+16,346,2,2,0,0,0,0,1,1,4,2,2,60.7372,4,1,128.9653519,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1593.28462
7.65612E+16,234,2,0,1,0,1,0,2,0,5,2,3,1696.9212,3,0,1476.825128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1001.167483
7.65612E+16,302,2,2,0,0,0,0,1,1,4,2,2,45.7875,4,2,292.1083191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1271.776176
7.65612E+16,394,4,4,0,0,0,0,1,3,5,4,3,591.0255667,4,3,523.0219543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,922.6826227
7.65612E+16,208,4,3,0,0,0,0,3,1,4,4,3,609.2592,4,0,600.7471005,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,934.7752282
7.65612E+16,260,2,2,0,0,0,0,1,1,4,2,3,55.6706,1,1,182.9513114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1189.114643
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148.4848073
7.65612E+16,121,1,0,1,0,0,0,1,0,5,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,417.8912047
7.65612E+16,90,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.139557
7.65612E+16,62,1,1,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.24733517
7.65612E+16,408,4,0,2,2,0,0,2,2,3,4,1,62.06766667,4,2,31.33415773,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.5272662
7.65612E+16,48,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.5851709
7.65612E+16,220,3,0,2,0,1,0,3,0,4,3,1,116.0565,3,0,90.5181187,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,771.4415154
7.65612E+16,280,2,0,2,0,0,0,1,1,5,2,1,26.783,3,0,20.23113112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,836.1786861
7.65612E+16,100,1,0,1,0,0,0,1,0,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.9620971
7.65612E+16,252,2,2,0,0,0,0,2,0,4,2,1,217.143,1,0,239.2528015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,57.44345535
7.65612E+16,186,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,839.0665747
7.65612E+16,702,7,4,2,1,0,0,5,2,4,7,4,252.7760833,8,1,264.613908,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1465.298183
7.65612E+16,215,4,4,0,0,0,0,0,4,5,4,4,133.4699333,3,2,183.6293606,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1182.806563
7.65612E+16,407,2,2,0,0,0,0,2,0,5,2,5,1201.2296,8,0,1051.215246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1533.772236
7.65612E+16,226,3,3,0,0,0,0,1,2,5,3,3,414.5996,1,0,390.3429158,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1348.491227
7.65612E+16,100,1,1,0,0,0,0,1,0,5,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366.790988
7.65612E+16,597,6,6,0,0,0,0,5,1,5,6,4,305.91932,7,0,314.4708186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,1414.78334
7.65612E+16,507,5,5,0,0,0,0,2,3,5,5,2,187.84345,8,1,197.7738567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1688.103771
7.65612E+16,595,6,5,1,0,0,0,3,3,4,6,3,310.19506,7,2,299.7971314,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2865.229482
7.65612E+16,380,3,3,0,0,0,0,2,1,3,3,3,743.0914,4,0,800.7468398,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,999.6081305
7.65612E+16,494,6,0,1,2,3,0,3,3,5,6,0,129.9008,4,0,157.6076593,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1259.456354
7.65612E+16,257,3,3,0,0,0,0,3,0,5,3,2,241.142,5,0,187.7749735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,472.0624611
7.65612E+16,122,2,0,0,0,2,0,0,2,4,2,1,12.315,3,0,64.34074258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,819.1350024
7.65612E+16,76,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.7684474
7.65612E+16,553,3,2,0,1,0,0,3,0,5,3,2,226.1545,7,0,292.7678197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1488.983166
7.65612E+16,227,1,0,0,1,0,0,0,1,4,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,634.1511588
7.65612E+16,222,2,1,0,1,0,0,2,0,5,2,3,598.744,3,0,1111.05527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1505.013256
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.4364009
7.65612E+16,184,1,1,0,0,0,0,1,0,5,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,543.6405528
7.65612E+16,207,2,1,0,0,1,0,1,1,4,2,2,434.274,2,1,466.7914174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1279.423962
7.65612E+16,333,2,2,0,0,0,0,0,2,5,2,4,3.563,3,2,55.99127407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1367.648453
7.65612E+16,138,2,2,0,0,0,0,2,0,4,2,4,2114.0733,2,0,2389.84873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1029.618234
7.65612E+16,128,1,0,0,1,0,0,1,0,5,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592.123619
7.65612E+16,366,3,1,0,0,2,0,3,0,5,3,4,223.7775,4,0,369.2088721,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.4108878
7.65612E+16,571,5,1,3,0,1,0,3,2,4,5,3,530.04975,7,2,517.5583333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2641.457856
7.65612E+16,179,1,1,0,0,0,0,1,0,5,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,899.838979
7.65612E+16,524,7,3,3,1,0,0,6,1,3,7,2,280.2064833,5,0,321.3023129,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,2273.234447
7.65612E+16,526,3,3,0,0,0,0,2,1,5,3,2,534.3472,6,0,459.6312207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2686.664391
7.65612E+16,391,6,5,1,0,0,0,5,1,5,6,2,435.05988,6,4,360.1847643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2220.93989
7.65612E+16,297,2,2,0,0,0,0,2,0,5,2,3,445.836,1,0,419.4211368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,641.5498018
7.65612E+16,376,3,2,0,0,1,0,2,1,4,3,1,711.3914,3,0,560.6704833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.8709452
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.3907663
7.65612E+16,244,2,2,0,0,0,0,2,0,5,2,2,1360.5245,3,0,1277.472227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.5972021
7.65612E+16,56,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.5560473
7.65612E+16,314,5,1,2,2,0,0,4,1,5,5,1,346.757225,4,2,381.7510144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.923053
7.65612E+16,149,1,1,0,0,0,0,1,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.4691227
7.65612E+16,175,2,1,0,1,0,0,2,0,4,2,2,3.6255,2,0,68.56373132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.0687756
7.65612E+16,54,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5435488
7.65612E+16,45,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.909807
7.65612E+16,341,4,3,0,0,0,1,3,1,3,4,2,460.2281,0,2,550.5525003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1323.161431
7.65612E+16,174,12,0,0,0,12,0,12,0,4,12,2,70.01245455,1,4,106.5876475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,766.344507
7.65612E+16,89,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,747.6304805
7.65612E+16,184,2,2,0,0,0,0,1,1,5,2,1,99.721,1,0,444.4208671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1239.827557
7.65612E+16,183,2,0,2,0,0,0,2,0,5,2,1,28.979,2,2,110.4942852,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,454.8122983
7.65612E+16,257,4,4,0,0,0,0,4,0,3,4,2,251.0333333,3,0,248.2992055,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1153.822642
7.65612E+16,105,1,0,0,0,0,0,1,0,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,435.2184406
7.65612E+16,500,5,1,4,0,0,0,2,3,5,5,2,9.558,3,3,99.79584072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1065.878404
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65612E+16,112,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,623.4488659
7.65612E+16,254,2,2,0,0,0,0,2,0,4,2,10,37.169,1,1,146.4396137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1177.502749
7.65612E+16,169,2,2,0,0,0,0,2,0,5,2,2,15.331,2,0,36.24641831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,599.4438203
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,393.8093176
7.65612E+16,101,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.6281958
7.65612E+16,142,1,1,0,0,0,0,1,0,4,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,215.9328867
7.65612E+16,129,1,1,0,0,0,0,1,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,218.4526613
7.65612E+16,172,1,1,0,0,0,0,1,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.73614022
7.65612E+16,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.802105
7.65612E+16,196,2,2,0,0,0,0,1,1,4,2,1,2264.0362,4,0,2073.345248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,603.6049372
7.65612E+16,494,7,3,4,0,0,0,4,3,5,7,0,379.4617167,6,0,331.7637256,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,924.5970001
7.65612E+16,105,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.2056368
7.65612E+16,848,10,4,1,1,4,0,5,5,4,10,2,180.0940333,5,0,196.6133106,0,0,0,0,0,1,2,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1336.432419
7.65612E+16,358,3,2,1,0,0,0,2,1,5,3,2,752.2354,3,0,723.591201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1376.821285
7.65612E+16,386,4,3,1,0,0,0,3,1,5,4,2,513.2748333,4,0,338.547918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2387.190663
7.65612E+16,53,1,1,0,0,0,0,0,1,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.8275739
7.65612E+16,246,2,2,0,0,0,0,0,2,5,2,2,116.001,3,0,93.65346695,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,461.4920742
7.65612E+16,384,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.456151
7.65612E+16,100,1,0,1,0,0,0,0,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,998.6773223
7.65612E+16,122,2,0,1,0,1,0,1,1,4,2,4,98.8394,2,1,131.952294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.2144407
7.65612E+16,379,5,1,0,0,3,1,1,4,3,5,3,399.741375,4,3,384.9632939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2652.191397
7.65612E+16,72,1,1,0,0,0,0,1,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1449.870999
7.65612E+16,300,3,3,0,0,0,0,1,2,5,3,3,911.2265,2,0,757.9632801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491.118599
7.65612E+16,325,3,1,2,0,0,0,1,2,5,3,3,271.17785,3,0,396.7539038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1096.770087
7.65612E+16,575,3,2,1,0,0,0,1,2,4,3,3,398.22485,8,2,352.8743576,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1498.200168
7.65612E+16,247,2,2,0,0,0,0,1,1,4,2,2,203.606,4,0,41.60571936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,782.3614653
7.65612E+16,139,3,2,1,0,0,0,2,1,3,3,3,1139.48235,2,1,1098.704291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1901.354773
7.65612E+16,320,2,2,0,0,0,0,2,0,5,2,3,23.3837,3,1,82.94141528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1870.807748
7.65612E+16,281,3,1,2,0,0,0,2,1,5,3,4,903.864,3,0,720.9007891,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1805.729281
7.65612E+16,387,5,5,0,0,0,0,4,1,4,5,2,441.4125,6,0,368.6873653,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,945.0016586
7.65612E+16,347,2,2,0,0,0,0,0,2,3,2,2,15.7559,3,0,47.40548345,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1522.90982
7.65612E+16,233,2,1,1,0,0,0,2,0,4,2,3,775.8481,1,0,779.8935967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1431.665285
7.65612E+16,100,1,0,0,0,1,0,1,0,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,503.0435401
7.65612E+16,163,1,1,0,0,0,0,1,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,737.0706427
7.65612E+16,108,1,0,1,0,0,0,1,0,5,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,515.2574921
